2018-04-23 09:01:08,022 [  36453]   INFO - pl.projectlevelman.NewMappings - VCS Root: [Git] - [/Users/user/JAX2018/workshop] 
2018-04-23 09:01:08,022 [  36453]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRegistry$PopulateCachesTask@26f0862a 
2018-04-23 09:01:08,026 [  36457]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@7fb86ad2 
2018-04-23 09:01:08,222 [  36653]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@620f5f4e 
2018-04-23 09:01:08,289 [  36720]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$PruneTask@5cc5e0fc 
2018-04-23 09:01:08,589 [  37020]   INFO - penapi.project.DumbServiceImpl - Running dumb mode task: com.android.tools.idea.res.ResourceFolderRepositoryFileCacheImpl$ManageLruProjectFilesTask@138df8ca 
2018-04-23 09:01:08,873 [  37304]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 27332 ms 
2018-04-23 09:01:08,873 [  37304]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.kotlin loaded 2879 classes 
2018-04-23 09:01:08,873 [  37304]   INFO - llij.ide.plugins.PluginManager - com.intellij.database loaded 1431 classes 
2018-04-23 09:01:08,873 [  37304]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.android loaded 1406 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - JRebelAndroidPlugin loaded 1351 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - JRebelPlugin loaded 1090 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - JavaScript loaded 1011 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - org.intellij.plugins.markdown loaded 958 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - org.intellij.groovy loaded 622 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - com.intellij.javaee loaded 531 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.idea.maven loaded 377 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - com.intellij.spring loaded 331 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - nl.rubensten.texifyidea loaded 219 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - com.intellij.css loaded 199 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - com.intellij.uiDesigner loaded 185 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - Git4Idea loaded 184 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - mobi.hsz.idea.gitignore loaded 153 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - org.jetbrains.plugins.gradle loaded 148 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - com.intellij.jsf loaded 139 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - com.intellij.jsp loaded 136 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - com.intellij.gwt loaded 119 classes 
2018-04-23 09:01:08,874 [  37305]   INFO - llij.ide.plugins.PluginManager - XPathView loaded 116 classes 
